game_urn,player_urn,seq_idx,event_date_time,game_time,winning_team,player,team_urn,team,champion,level,alive,health,current_gold,total_gold,gold_per_second,pos_x,pos_y,minions_killed,neutral_minions_killed,neutral_minions_killed_your_jungle,neutral_minions_killed_enemy_jungle,champs_killed,deaths,assists,wards_placed,wards_killed,vision_score,total_damage_dealt_champions,total_damage_taken,item_1_id,item_2_id,item_3_id,item_4_id,item_5_id,item_6_id,item_7_id
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,35,6/14/2023 9:13 PM,3376,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,35,6/14/2023 9:13 PM,3376,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,35,6/14/2023 9:13 PM,3376,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,35,6/14/2023 9:13 PM,3376,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,35,6/14/2023 9:13 PM,3376,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,35,6/14/2023 9:13 PM,3376,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,35,6/14/2023 9:13 PM,3376,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,35,6/14/2023 9:13 PM,3376,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,35,6/14/2023 9:13 PM,3376,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,35,6/14/2023 9:13 PM,3376,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,36,6/14/2023 9:13 PM,3476,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,36,6/14/2023 9:13 PM,3476,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,36,6/14/2023 9:13 PM,3476,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,36,6/14/2023 9:13 PM,3476,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,36,6/14/2023 9:13 PM,3476,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,36,6/14/2023 9:13 PM,3476,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,36,6/14/2023 9:13 PM,3476,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,36,6/14/2023 9:13 PM,3476,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,36,6/14/2023 9:13 PM,3476,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,36,6/14/2023 9:13 PM,3476,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,37,6/14/2023 9:13 PM,3543,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,37,6/14/2023 9:13 PM,3543,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,37,6/14/2023 9:13 PM,3543,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,37,6/14/2023 9:13 PM,3543,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,37,6/14/2023 9:13 PM,3543,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,37,6/14/2023 9:13 PM,3543,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,37,6/14/2023 9:13 PM,3543,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,37,6/14/2023 9:13 PM,3543,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,37,6/14/2023 9:13 PM,3543,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,37,6/14/2023 9:13 PM,3543,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,38,6/14/2023 9:13 PM,3677,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,38,6/14/2023 9:13 PM,3677,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,38,6/14/2023 9:13 PM,3677,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,38,6/14/2023 9:13 PM,3677,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,38,6/14/2023 9:13 PM,3677,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,38,6/14/2023 9:13 PM,3677,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,38,6/14/2023 9:13 PM,3677,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,38,6/14/2023 9:13 PM,3677,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,38,6/14/2023 9:13 PM,3677,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,38,6/14/2023 9:13 PM,3677,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,39,6/14/2023 9:13 PM,3711,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,1054,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,39,6/14/2023 9:13 PM,3711,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,39,6/14/2023 9:13 PM,3711,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,39,6/14/2023 9:13 PM,3711,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,39,6/14/2023 9:13 PM,3711,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,39,6/14/2023 9:13 PM,3711,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,39,6/14/2023 9:13 PM,3711,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,39,6/14/2023 9:13 PM,3711,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,39,6/14/2023 9:13 PM,3711,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,39,6/14/2023 9:13 PM,3711,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,40,6/14/2023 9:13 PM,3711,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,40,6/14/2023 9:13 PM,3711,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,40,6/14/2023 9:13 PM,3711,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,40,6/14/2023 9:13 PM,3711,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,40,6/14/2023 9:13 PM,3711,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,40,6/14/2023 9:13 PM,3711,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,40,6/14/2023 9:13 PM,3711,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,40,6/14/2023 9:13 PM,3711,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,40,6/14/2023 9:13 PM,3711,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,40,6/14/2023 9:13 PM,3711,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,41,6/14/2023 9:13 PM,3878,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,610,500,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,41,6/14/2023 9:13 PM,3878,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,41,6/14/2023 9:13 PM,3878,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,41,6/14/2023 9:13 PM,3878,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,630,500,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,41,6/14/2023 9:13 PM,3878,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,100,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,41,6/14/2023 9:13 PM,3878,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,41,6/14/2023 9:13 PM,3878,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,41,6/14/2023 9:13 PM,3878,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,41,6/14/2023 9:13 PM,3878,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,41,6/14/2023 9:13 PM,3878,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,560,500,500,0,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,42,6/14/2023 9:13 PM,4010,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,42,6/14/2023 9:13 PM,4010,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,42,6/14/2023 9:13 PM,4010,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,42,6/14/2023 9:13 PM,4010,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,42,6/14/2023 9:13 PM,4010,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,42,6/14/2023 9:13 PM,4010,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,42,6/14/2023 9:13 PM,4010,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:f71f63d9-8116-3f70-8f1d-473f68f07653,42,6/14/2023 9:13 PM,4010,,Gori,live:lol:riot:team:99294153824386385,GG,Ahri,1,True,660,0,500,0,14321,14673,0,0,0,0,0,0,0,0,0,0,0,0,2419,2003,1056,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:da579c1d-57b1-3e2e-824c-f6ee9ada19dc,42,6/14/2023 9:13 PM,4010,,Stixxay,live:lol:riot:team:99294153824386385,GG,Lucian,1,True,641,500,500,0,14589,14454,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:37643ce5-d0ef-31f1-a000-ac08512edb29,42,6/14/2023 9:13 PM,4010,,huhi,live:lol:riot:team:99294153824386385,GG,Nami,1,True,570,0,500,20,14055,14493,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:051c9431-16d0-3872-98c4-c36fb164d5fd,43,6/14/2023 9:13 PM,4245,,Fudge,live:lol:riot:team:98767991877340524,C9,KSante,1,True,690,0,500,0,603,611,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:7f12e011-7e41-3b24-a73e-4b2ac311122e,43,6/14/2023 9:13 PM,4245,,Blaber,live:lol:riot:team:98767991877340524,C9,Kindred,1,True,610,500,500,0,662,285,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:8146eacb-7313-3639-ac26-05602336c394,43,6/14/2023 9:13 PM,4245,,EMENES,live:lol:riot:team:98767991877340524,C9,Gragas,1,True,740,0,500,0,362,135,0,0,0,0,0,0,0,0,0,0,0,0,1056,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:571444c9-662e-38fc-b857-4fac1f44a1a8,43,6/14/2023 9:13 PM,4245,,Berserker,live:lol:riot:team:98767991877340524,C9,Zeri,1,True,710,0,500,0,130,401,0,0,0,0,0,0,0,0,0,0,0,0,1055,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:c5b97127-7d85-3d54-ab35-e75d74488aa3,43,6/14/2023 9:13 PM,4245,,Zven,live:lol:riot:team:98767991877340524,C9,Milio,1,True,570,0,500,20,298,675,0,0,0,0,0,0,0,0,0,0,0,0,3850,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:5b83854f-e384-3428-ba34-6e138b1619c7,43,6/14/2023 9:13 PM,4245,,Licorice,live:lol:riot:team:99294153824386385,GG,Ornn,1,True,748,0,500,0,14103,14195,0,0,0,0,0,0,0,0,0,0,0,0,1054,2003,,,,,
live:lol:riot:map:esportstmnt01-3373466,live:lol:riot:player:6d68f827-0469-30af-878b-3c6c718e8d5a,43,6/14/2023 9:13 PM,4245,,River,live:lol:riot:team:99294153824386385,GG,Jax,1,True,665,500,500,0,14426,14170,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
